politician,politicianLabel,fields,placeOfBirthLabel,dateOfBirth,dateOfDeath,description
http://www.wikidata.org/entity/Q130805,Γεώργιος Α΄ της Μεγάλης Βρετανίας,"πολιτική, πατρωνία, Διακυβέρνηση",Αννόβερο,1660-06-07T00:00:00Z,1727-06-22T00:00:00Z,Βασιλιάς της Μεγάλης Βρετανίας
http://www.wikidata.org/entity/Q130917,Q130917,"πολιτική, ναζισμός, δημοσιογραφία, κοινωνιολογία, εξωτερική πολιτική",Μάνχαϊμ,1909-08-12T00:00:00Z,1975-07-09T00:00:00Z,
http://www.wikidata.org/entity/Q131706,Μαρία Θηρεσία,πολιτική,Χόφμπουργκ,1717-05-13T00:00:00Z,1780-11-29T00:00:00Z,αυτοκράτειρα της Αγίας Ρωμαϊκής Αυτοκρατορίας
http://www.wikidata.org/entity/Q44279,Όλιβερ Κρόμγουελ,γεωργία,Χάντινγκτον,1599-05-05T00:00:00Z,1658-09-13T00:00:00Z,
http://www.wikidata.org/entity/Q44371,Βαλεντίνα Τερέσκοβα,"αστροναυτική, πολιτικός",Q1132498,1937-03-06T00:00:00Z,,
http://www.wikidata.org/entity/Q44616,Q44616,"δίκαιο, σερίφης",Q577638,1848-03-19T00:00:00Z,1929-01-13T00:00:00Z,
http://www.wikidata.org/entity/Q57495,Καρλ Κοχ,"ναζισμός, στρατόπεδο συγκέντρωσης, έγκλημα πολέμου",Ντάρμστατ,1897-08-02T00:00:00Z,1945-04-05T00:00:00Z,
http://www.wikidata.org/entity/Q65697,Q65697,"φιλοσοφία, αισθητική, εκπαιδευτικό σύστημα",Q1861148,1887-11-19T00:00:00Z,1968-03-19T00:00:00Z,
http://www.wikidata.org/entity/Q65972,Q65972,"διπλωματία, πολιτική, δίκαιο",Σβετ,1837-04-24T00:00:00Z,1909-05-08T00:00:00Z,
http://www.wikidata.org/entity/Q66002,Q66002,"διπλωματία, δίκαιο, ακτιβισμός, πολιτική δραστηριότητα, Διεθνές Δίκαιο",Πότσδαμ,1909-08-09T00:00:00Z,1944-08-26T00:00:00Z,
http://www.wikidata.org/entity/Q66107,Χένρι Κίσινγκερ,"διπλωματία, πολιτική, πολιτική επιστήμη, διεθνείς σχέσεις, εξωτερική πολιτική, Γεωπολιτική, δημόσια υπηρεσία, ιστορία της διπλωματίας",Φυρτ,1923-05-27T00:00:00Z,2023-11-29T00:00:00Z,"Αμερικανός πολιτικός, διπλωμάτης και γεωπολιτικός σύμβουλος, διετέλεσε Υπουργός Εξωτερικών των ΗΠΑ"
http://www.wikidata.org/entity/Q66558,Q66558,"διπλωματία, πολιτική",Q539825,1522-01-01T00:00:00Z,1583-05-27T00:00:00Z,
http://www.wikidata.org/entity/Q66558,Q66558,"διπλωματία, πολιτική",Q539825,1522-01-01T00:00:00Z,1583-05-28T00:00:00Z,
http://www.wikidata.org/entity/Q66729,Q66729,ιστορία,Q417336,1826-12-18T00:00:00Z,1908-04-21T00:00:00Z,
http://www.wikidata.org/entity/Q66936,Q66936,"ιστορία, πολιτική, δίκαιο, μεσαιωνικές σπουδές, εκπαιδευτικό σύστημα",Φλένσμπουργκ,1813-01-01T00:00:00Z,1886-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q66936,Q66936,"ιστορία, πολιτική, δίκαιο, μεσαιωνικές σπουδές, εκπαιδευτικό σύστημα",Φλένσμπουργκ,1813-10-09T00:00:00Z,1886-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q66936,Q66936,"ιστορία, πολιτική, δίκαιο, μεσαιωνικές σπουδές, εκπαιδευτικό σύστημα",Φλένσμπουργκ,1813-01-01T00:00:00Z,1886-05-24T00:00:00Z,
http://www.wikidata.org/entity/Q66936,Q66936,"ιστορία, πολιτική, δίκαιο, μεσαιωνικές σπουδές, εκπαιδευτικό σύστημα",Φλένσμπουργκ,1813-10-09T00:00:00Z,1886-05-24T00:00:00Z,
http://www.wikidata.org/entity/Q74236,Q74236,Εμπορικό Δίκαιο,Σέναου ιμ Σβάρτσβαλντ,1878-08-10T00:00:00Z,1953-09-14T00:00:00Z,
http://www.wikidata.org/entity/Q75004,Q75004,"παραγωγή ταινιών, υποκριτική",Μαδρίτη,1940-04-20T00:00:00Z,1997-10-19T00:00:00Z,
http://www.wikidata.org/entity/Q76532,Q76532,ναζιστική προπαγάνδα,Μπρούκλιν,1906-01-01T00:00:00Z,1946-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q76532,Q76532,ναζιστική προπαγάνδα,Μπρούκλιν,1906-04-24T00:00:00Z,1946-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q76532,Q76532,ναζιστική προπαγάνδα,Μπρούκλιν,1906-01-01T00:00:00Z,1946-01-03T00:00:00Z,
http://www.wikidata.org/entity/Q76532,Q76532,ναζιστική προπαγάνδα,Μπρούκλιν,1906-04-24T00:00:00Z,1946-01-03T00:00:00Z,
http://www.wikidata.org/entity/Q78409,Q78409,"δημοσιογραφία, ιστορία, πολιτική, λογοτεχνία",Q61912,1849-10-05T00:00:00Z,1927-07-06T00:00:00Z,
http://www.wikidata.org/entity/Q88448,Q88448,"δίκαιο, Ποινικό Δίκαιο",Κφίντζιν,1827-07-17T00:00:00Z,1889-08-07T00:00:00Z,
http://www.wikidata.org/entity/Q88641,Q88641,πειραματική φυσική,Βερολίνο,1860-02-15T00:00:00Z,1919-10-10T00:00:00Z,
http://www.wikidata.org/entity/Q89204,Q89204,επιστήμη πολιτικού μηχανικού,Βρότσλαβ,1851-05-13T00:00:00Z,1925-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q89204,Q89204,επιστήμη πολιτικού μηχανικού,Βρότσλαβ,1851-05-13T00:00:00Z,1925-04-24T00:00:00Z,
http://www.wikidata.org/entity/Q89963,Q89963,"νομισματολογία, νομική",Λβιβ,1841-08-26T00:00:00Z,1932-12-06T00:00:00Z,
http://www.wikidata.org/entity/Q90235,Q90235,δίκαιο,Βιέννη,1831-02-24T00:00:00Z,1894-01-25T00:00:00Z,
http://www.wikidata.org/entity/Q90494,Q90494,φαρμακολογία,Μπαντ Σάουλγκάου,1731-02-21T00:00:00Z,1803-02-04T00:00:00Z,
http://www.wikidata.org/entity/Q90494,Q90494,φαρμακολογία,Μπαντ Σάουλγκάου,1731-02-21T00:00:00Z,1803-02-11T00:00:00Z,
http://www.wikidata.org/entity/Q90494,Q90494,φαρμακολογία,Μπαντ Σάουλγκάου,1731-02-21T00:00:00Z,1803-09-11T00:00:00Z,
http://www.wikidata.org/entity/Q90835,Q90835,δίκαιο,Q571922,1826-12-04T00:00:00Z,1890-09-03T00:00:00Z,
http://www.wikidata.org/entity/Q90923,Q90923,δίκαιο,Λειψία,1550-01-01T00:00:00Z,1601-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q91166,Q91166,οικονομικά,Q491743,1795-12-05T00:00:00Z,1868-11-23T00:00:00Z,
http://www.wikidata.org/entity/Q91836,Q91836,οικονομικά,Χάλμπερσταντ,1832-12-30T00:00:00Z,1905-06-26T00:00:00Z,
http://www.wikidata.org/entity/Q124068,Q124068,μηχανολογία,Παρίσι,1752-12-19T00:00:00Z,1828-07-30T00:00:00Z,
http://www.wikidata.org/entity/Q124364,Q124364,Καθολική θεολογία,Q1958399,1465-01-01T00:00:00Z,1522-10-10T00:00:00Z,
http://www.wikidata.org/entity/Q124382,Q124382,"εναλλακτική ιατρική, Βοτανοθεραπεία",Q727445,1921-12-14T00:00:00Z,2017-06-16T00:00:00Z,
http://www.wikidata.org/entity/Q124617,Γκεόργκι Ζούκοφ,στρατιωτικός ηγέτης,Q4443694,1896-12-01T00:00:00Z,1974-06-18T00:00:00Z,Στρατάρχης της Σοβιετικής Ένωσης
http://www.wikidata.org/entity/Q125462,Q125462,δημοσιογραφία γνώμης,Βέρνη,1768-08-01T00:00:00Z,1854-05-20T00:00:00Z,
http://www.wikidata.org/entity/Q158038,Στέφανος Ε΄ της Ουγγαρίας,ιστορία,Βούδα,1239-10-25T00:00:00Z,1272-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q159542,Γιαν Εβανγκελίστα Πούρκινιε,φυσιολογία,Q1010617,1787-12-17T00:00:00Z,1869-07-28T00:00:00Z,
http://www.wikidata.org/entity/Q159880,Q159880,"ιστορία, ποίηση, διπλωματία, δημοσιογραφία, Σλαβικές σπουδές, εθνογραφία",Χράντετς Κράλοβε,1864-08-19T00:00:00Z,1952-12-27T00:00:00Z,
http://www.wikidata.org/entity/Q160333,Προσπέρ Μεριμέ,"ιστορία, πεζός λόγος, πολιτική, μετάφραση, ανθρωπολογία, αρχαιολογία, ζωγραφική, δράμα, πολιτική δραστηριότητα",Παρίσι,1803-09-28T00:00:00Z,1870-09-23T00:00:00Z,Γάλλος συγγραφέας
http://www.wikidata.org/entity/Q161841,Έντουαρντ Γκίμπον,"ιστορία, κλασική αρχαιότητα",Πάτνεϊ,1737-05-08T00:00:00Z,1794-01-16T00:00:00Z,Άγγλος ιστορικός και πολιτικός
http://www.wikidata.org/entity/Q163159,Q163159,ιστορία,Μπεζανσόν,1842-07-02T00:00:00Z,1905-11-10T00:00:00Z,
http://www.wikidata.org/entity/Q163714,Άνταμ Μίχνικ,"ιστορία, δημοσιογραφία",Βαρσοβία,1946-10-17T00:00:00Z,,
http://www.wikidata.org/entity/Q44555,Τρελό Άλογο,Σιού,Νότια Ντακότα,1840-01-01T00:00:00Z,1877-09-05T00:00:00Z,
http://www.wikidata.org/entity/Q44555,Τρελό Άλογο,Σιού,Νότια Ντακότα,1849-12-04T00:00:00Z,1877-09-05T00:00:00Z,
http://www.wikidata.org/entity/Q44695,Κονσταντίν Σιμόνοφ,συγγραφέας,Αγία Πετρούπολη,1915-11-28T00:00:00Z,1979-08-28T00:00:00Z,Σοβιετικός συγγραφέας και ποιητής
http://www.wikidata.org/entity/Q44964,Q44964,"λαογραφία, ζυθοποιία",Μπερχτεσγκάντεν,1903-03-05T00:00:00Z,1973-08-15T00:00:00Z,
http://www.wikidata.org/entity/Q45789,Σατέντραναθ Μπόους,μαθηματική φυσική,Καλκούτα,1894-01-01T00:00:00Z,1974-02-04T00:00:00Z,Ινδός φυσικός
http://www.wikidata.org/entity/Q47102,Τζόζεφ Σμιθ,θρησκευτικός ηγέτης,Σαρόν,1805-12-23T00:00:00Z,1844-06-27T00:00:00Z,
http://www.wikidata.org/entity/Q48097,Νικολάι Ογκάρκοφ,ένοπλες δυνάμεις,Q4300879,1917-10-30T00:00:00Z,1994-01-23T00:00:00Z,
http://www.wikidata.org/entity/Q57442,Q57442,Ρομανικές σπουδές,Γκόζουφ Βιελκοπόλσκι,1881-10-09T00:00:00Z,1960-02-11T00:00:00Z,
http://www.wikidata.org/entity/Q57558,Ισλάμ Καρίμοφ,πολιτικός,Σαμαρκάνδη,1938-01-30T00:00:00Z,2016-09-02T00:00:00Z,
http://www.wikidata.org/entity/Q57578,Χέρμπερτ Μπάκε,"Αγροτική πολιτική, εθνική οικονομία",Μπατούμι,1896-05-01T00:00:00Z,1947-04-06T00:00:00Z,
http://www.wikidata.org/entity/Q57578,Χέρμπερτ Μπάκε,"Αγροτική πολιτική, εθνική οικονομία",Μπατούμι,1896-05-01T00:00:00Z,1947-04-07T00:00:00Z,
http://www.wikidata.org/entity/Q57775,Μπόικο Μπορίσοφ,πολιτικός,Μπάνκια,1959-06-13T00:00:00Z,,
http://www.wikidata.org/entity/Q57789,Q57789,καρδιοχειρουργική,Q6403516,1973-02-24T00:00:00Z,,
http://www.wikidata.org/entity/Q58100,Q58100,πολιτικός,Τάλιν,1974-04-20T00:00:00Z,,
http://www.wikidata.org/entity/Q58106,Q58106,"πολιτικός, διπλωμάτης",Σόφια,1972-05-05T00:00:00Z,,
http://www.wikidata.org/entity/Q58106,Q58106,"πολιτικός, διπλωμάτης",Βάρνα,1972-05-05T00:00:00Z,,
http://www.wikidata.org/entity/Q58115,Q58115,πολιτική επιστήμη,Μοντρέ,1945-07-19T00:00:00Z,,
http://www.wikidata.org/entity/Q58198,Αχμέτ Νταβούτογλου,"εξωτερική πολιτική, διεθνείς σχέσεις",Q349367,1959-02-26T00:00:00Z,,
http://www.wikidata.org/entity/Q58197,Q58197,διεθνείς σχέσεις,Γερεβάν,1956-07-16T00:00:00Z,,
http://www.wikidata.org/entity/Q58577,Βέρνερ φον Ζίμενς,ηλεκτρική αντίσταση,Λέντε,1816-12-13T00:00:00Z,1892-12-06T00:00:00Z,"Γερμανός μηχανικός ηλεκτρολόγος, εφευρέτης"
http://www.wikidata.org/entity/Q65766,Q65766,"πολιτική, Διακυβέρνηση",Βάιλμυνστερ,1605-08-06T00:00:00Z,1673-02-12T00:00:00Z,
http://www.wikidata.org/entity/Q65766,Q65766,"πολιτική, Διακυβέρνηση",Q1718912,1605-08-06T00:00:00Z,1673-02-12T00:00:00Z,
http://www.wikidata.org/entity/Q65809,Φερδινάνδος Μαξιμιλιανός του Μπάντεν-Μπάντεν,"πολιτική, Διακυβέρνηση",Μπάντεν-Μπάντεν,1625-09-23T00:00:00Z,1669-11-04T00:00:00Z,
http://www.wikidata.org/entity/Q66447,Όιγκεν Γκερστενμάγερ,"πολιτική, θεολογία, Χριστιανοδημοκρατία",Κίρχχαϊμ ούντερ Τεκ,1906-08-25T00:00:00Z,1986-03-13T00:00:00Z,
http://www.wikidata.org/entity/Q66632,Q66632,"πολιτική, Γερμανική λογοτεχνία, κοινωνική εργασία",Ρύσελσχαϊμ,1935-07-21T00:00:00Z,2020-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q66800,Q66800,"γενετική, βιοχημικός",Q625232,1896-07-16T00:00:00Z,1969-08-08T00:00:00Z,
http://www.wikidata.org/entity/Q67018,Q67018,"πολιτική, οικονομικά, δίκαιο, τραπεζικός κλάδος",Q4149,1872-07-22T00:00:00Z,1924-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q67207,Q67207,κομμουνισμός,Αγία Πετρούπολη,1883-05-23T00:00:00Z,1919-06-05T00:00:00Z,
http://www.wikidata.org/entity/Q67224,Q67224,"πολιτική, νομικός",Q567718,1766-01-25T00:00:00Z,1852-10-22T00:00:00Z,
http://www.wikidata.org/entity/Q67527,Q67527,"πολιτική, οικονομικά",Q10929,1945-02-23T00:00:00Z,,Γερμανός πολιτικός
http://www.wikidata.org/entity/Q67538,Q67538,"πολιτική, γλωσσολογία",Άλτενμπουργκ,1807-10-13T00:00:00Z,1874-09-03T00:00:00Z,
http://www.wikidata.org/entity/Q67737,Q67737,"πολιτική, στράτευμα, Ναπολεόντειοι Πόλεμοι",Βερολίνο,1777-05-29T00:00:00Z,1837-12-06T00:00:00Z,
http://www.wikidata.org/entity/Q68832,Q68832,πολιτική,Γκντανσκ,1931-01-09T00:00:00Z,2000-12-13T00:00:00Z,
http://www.wikidata.org/entity/Q68922,Ερρίκος της Σαξονίας-Ρέμχιλντ,"πολιτική, ευγενείς, Διακυβέρνηση",Γκότα,1650-11-19T00:00:00Z,1710-05-13T00:00:00Z,
http://www.wikidata.org/entity/Q78958,Q78958,βοτανική,Q338173,1838-01-20T00:00:00Z,1916-10-09T00:00:00Z,
http://www.wikidata.org/entity/Q80135,Ντμίτρι Σοστακόβιτς,"όπερα, κλασική μουσική, συμφωνία, μουσική δωματίου",Αγία Πετρούπολη,1906-09-25T00:00:00Z,1975-08-09T00:00:00Z,Σοβιετικός συνθέτης και πιανίστας
http://www.wikidata.org/entity/Q80222,Ζοζέφ Λουί Λαγκράνζ,"αστρονομία, μαθηματικά, Μαθηματική ανάλυση, θεωρία αριθμών, ουράνια μηχανική, λογισμός",Τορίνο,1736-01-25T00:00:00Z,1813-04-10T00:00:00Z,"Ιταλός μαθηματικός, φυσικός και αστρονόμος"
http://www.wikidata.org/entity/Q83297,Τζον Ουίλιαμ Στρατ,φυσική,Μάλντον,1842-11-12T00:00:00Z,1919-06-30T00:00:00Z,"Άγγλος φυσικός, βραβευμένος με Νόμπελ Φυσικής το 1904"
http://www.wikidata.org/entity/Q83396,Έλινορ Ρούζβελτ,"πολιτική, ανθρώπινα δικαιώματα, Φιλανθρωπία",Μανχάταν,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,"Αμερικανίδα πολιτικός, ακτιβίστρια και διπλωμάτης"
http://www.wikidata.org/entity/Q83499,Q83499,Σεβνταλίνκα,Μπίλετσα,1936-10-20T00:00:00Z,2007-09-02T00:00:00Z,
http://www.wikidata.org/entity/Q83557,Νικολάι Γκεννάντιεβιτς Μπάσοφ,φυσική,Ουσμάν,1922-12-14T00:00:00Z,2001-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q84266,Q84266,"πολιτική, κομμουνισμός, δημοσιογραφία, επανάσταση",Λβιβ,1885-01-01T00:00:00Z,1939-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q84266,Q84266,"πολιτική, κομμουνισμός, δημοσιογραφία, επανάσταση",Λβιβ,1885-10-31T00:00:00Z,1939-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q84266,Q84266,"πολιτική, κομμουνισμός, δημοσιογραφία, επανάσταση",Λβιβ,1885-01-01T00:00:00Z,1939-05-19T00:00:00Z,
http://www.wikidata.org/entity/Q84266,Q84266,"πολιτική, κομμουνισμός, δημοσιογραφία, επανάσταση",Λβιβ,1885-10-31T00:00:00Z,1939-05-19T00:00:00Z,
http://www.wikidata.org/entity/Q88353,Q88353,διοικητής,Βιέννη,1808-08-25T00:00:00Z,1884-06-14T00:00:00Z,
http://www.wikidata.org/entity/Q90315,Q90315,Γερμανική λογοτεχνία,Νοϊκέλν,1912-03-03T00:00:00Z,1999-03-06T00:00:00Z,
http://www.wikidata.org/entity/Q91354,Q91354,Φορολογικό δίκαιο,Q583472,1853-03-12T00:00:00Z,1931-12-19T00:00:00Z,
http://www.wikidata.org/entity/Q101738,Q101738,"ποίηση, λογοτεχνία, δράμα",Βερολίνο,1891-05-24T00:00:00Z,1963-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q101738,Q101738,"ποίηση, λογοτεχνία, δράμα",Βερολίνο,1891-05-24T00:00:00Z,1963-09-07T00:00:00Z,
http://www.wikidata.org/entity/Q102598,Q102598,"αθλητισμός, πολιτική",Ντάρμστατ,1880-06-05T00:00:00Z,1944-06-15T00:00:00Z,Γερμανός πολιτικός
http://www.wikidata.org/entity/Q104154,Ουρμπέν Λεβεριέ,"αστρονομία, ουράνια μηχανική",Σαιν-Λο,1811-03-11T00:00:00Z,1877-09-23T00:00:00Z,Γάλλος μαθηματικός και αστρονόμος
http://www.wikidata.org/entity/Q108909,Q108909,εθνικισμός,Q21802,1902-10-01T00:00:00Z,1987-02-23T00:00:00Z,
http://www.wikidata.org/entity/Q109039,Κλίμενς Σμάλστιχ,"μουσική, ναζισμός, διεύθυνση ορχήστρας",Πόζναν,1880-10-08T00:00:00Z,1960-07-15T00:00:00Z,Γερμανός συνθέτης και διευθυντής ορχήστρας
http://www.wikidata.org/entity/Q109059,Q109059,"θεολογία, φιλοσοφία, ανώτατο εκπαιδευτικό ίδρυμα, Παλαιοκαθολική Εκκλησία",Q521148,1811-11-06T00:00:00Z,1889-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q109066,Q109066,"πολιτική, οικονομικά, κοινωνική πολιτική",Φλένσμπουργκ,1860-04-18T00:00:00Z,1941-01-10T00:00:00Z,
http://www.wikidata.org/entity/Q153185,Ζοζέφ Λουί Γκαι-Λυσάκ,"χημεία, φυσική",Q200202,1778-12-06T00:00:00Z,1850-05-09T00:00:00Z,Γάλλος χημικός και φυσικός
http://www.wikidata.org/entity/Q156379,Γιούρι Λουζκόφ,πολιτική,Μόσχα,1936-09-21T00:00:00Z,2019-12-10T00:00:00Z,Ρώσος πολιτικός
http://www.wikidata.org/entity/Q156494,Αντονίν Νοβότνι,"πολιτική, λογοτεχνία, δημοσιογραφία, δημοσιογραφία γνώμης",Πράγα,1904-12-10T00:00:00Z,1975-01-28T00:00:00Z,
http://www.wikidata.org/entity/Q156494,Αντονίν Νοβότνι,"πολιτική, λογοτεχνία, δημοσιογραφία, δημοσιογραφία γνώμης",Q3497283,1904-12-10T00:00:00Z,1975-01-28T00:00:00Z,
http://www.wikidata.org/entity/Q156521,Αντρέα Ντόρια,πολιτική,Ονέλια,1466-12-09T00:00:00Z,1560-12-05T00:00:00Z,Ιταλός ναύαρχος και πολιτικός
http://www.wikidata.org/entity/Q156749,Q156749,"γεωγραφία, γεωλογία",Ελσίνκι,1832-11-18T00:00:00Z,1901-08-12T00:00:00Z,
http://www.wikidata.org/entity/Q156780,Ζορζέ Σαμπάιου,"πολιτική, δίκαιο",Λισαβόνα,1939-09-18T00:00:00Z,2021-09-10T00:00:00Z,Πρόεδρος της Πορτογαλίας
http://www.wikidata.org/entity/Q156781,Μάριο Σοάρες,πολιτική,Λισαβόνα,1924-12-07T00:00:00Z,2017-01-07T00:00:00Z,Πρόεδρος της Πορτογαλίας
http://www.wikidata.org/entity/Q156799,Φελίπε Γκονθάλεθ,"πολιτική, εργατικό δίκαιο",Σεβίλλη,1942-03-05T00:00:00Z,,
http://www.wikidata.org/entity/Q156844,Ζετούλιο Βάργκας,"πολιτική, δίκαιο",Q385327,1882-04-19T00:00:00Z,1954-08-24T00:00:00Z,"Βραζιλιάνος δικηγόρος και πολιτικός, ο οποίος υπηρέτησε ως Πρόεδρος της Βραζιλίας για δύο περιόδους"
http://www.wikidata.org/entity/Q156941,Q156941,γεωλογία,Λονδίνο,1831-08-20T00:00:00Z,1914-04-26T00:00:00Z,
http://www.wikidata.org/entity/Q157073,Μαρία της Βουργουνδίας,πολιτική,Βρυξέλλες,1457-02-22T00:00:00Z,1482-04-05T00:00:00Z,Δούκισσα της Βουργουνδίας
http://www.wikidata.org/entity/Q157197,Αντέν Αμπντουλέ Οσμάν,πολιτική,Μπελεντγουέιν,1908-12-09T00:00:00Z,2007-06-08T00:00:00Z,
http://www.wikidata.org/entity/Q157812,Φρειδερίκος Γ΄ της Δανίας,"πολιτική, Διακυβέρνηση",Χάδερσλεου,1609-03-28T00:00:00Z,1670-02-19T00:00:00Z,
http://www.wikidata.org/entity/Q158749,Q158749,πολιτική,Q1047272,1871-08-29T00:00:00Z,1950-03-06T00:00:00Z,
http://www.wikidata.org/entity/Q159636,Τζόζεφ Πρίστλυ,"χημεία, φιλοσοφία, γλωσσολογία, εκπαίδευση, Ουνιταριανισμός, φυσική φιλοσοφία",Q865872,1733-03-24T00:00:00Z,1804-02-06T00:00:00Z,"Άγγλος θεολόγος, χημικός και πολιτικός επιστήμονας"
http://www.wikidata.org/entity/Q159648,Q159648,"φιλοσοφία, πολιτική",Τορίνο,1936-01-04T00:00:00Z,2023-09-19T00:00:00Z,
http://www.wikidata.org/entity/Q159798,Ονώριος,πολιτική,Κωνσταντινούπολη,0384-09-10T00:00:00Z,0423-08-16T00:00:00Z,αυτοκράτορας της Δυτικής Ρωμαϊκής Αυτοκρατορίας
http://www.wikidata.org/entity/Q160157,Τζο Λίμπερμαν,πολιτική,Στάμφορντ,1942-02-24T00:00:00Z,2024-03-27T00:00:00Z,Αμερικανός πολιτικός
http://www.wikidata.org/entity/Q160311,Ερρίκος Γ΄ της Αγγλίας,πολιτική,Ουίντσεστερ,1207-10-08T00:00:00Z,1272-11-23T00:00:00Z,
http://www.wikidata.org/entity/Q160852,Γουίλιαμ Γκλάντστοουν,πολιτική,Λίβερπουλ,1809-12-29T00:00:00Z,1898-05-19T00:00:00Z,Βρετανός πολιτικός
http://www.wikidata.org/entity/Q160902,Ζίγκμαρ Γκάμπριελ,πολιτική,Γκόσλαρ,1959-09-12T00:00:00Z,,Γερμανός πολιτικός
http://www.wikidata.org/entity/Q161076,Πωλ Ρεϊνώ,"πολιτική, δίκαιο",Μπαρσελονέτ,1878-10-15T00:00:00Z,1966-09-21T00:00:00Z,
http://www.wikidata.org/entity/Q162597,Ανρί Λεφέβρ,"φιλοσοφία, κοινωνιολογία",Αζετμό,1901-06-16T00:00:00Z,1991-06-29T00:00:00Z,Γάλλος μαρξιστής φιλόσοφος
http://www.wikidata.org/entity/Q162740,Βουκ Ντράσκοβιτς,"πολιτική, λογοτεχνία",Q1088758,1946-11-29T00:00:00Z,,
http://www.wikidata.org/entity/Q162793,Q162793,"πολιτική, δημοσιογραφία",Q2602343,1896-09-22T00:00:00Z,1981-05-08T00:00:00Z,
http://www.wikidata.org/entity/Q164062,Μαυρίκιος της Οράγγης,πολιτική,Ντίλλενμπουργκ,1567-11-24T00:00:00Z,1625-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q226053,Q226053,"εικαστικές τέχνες, δημοσιογραφία, δίκαιο, ιστορία, ποίηση, μουσική, πεζός λόγος",Μπουένος Άιρες,1925-09-30T00:00:00Z,2009-11-05T00:00:00Z,
http://www.wikidata.org/entity/Q229286,Ιωάννα Γ΄ της Ναβάρρας,"ποίηση, πολιτική, Ουγενότοι, Καλβινισμός",Σαιν-Ζερμαίν-αν-Λαι,1528-01-07T00:00:00Z,1572-06-09T00:00:00Z,
http://www.wikidata.org/entity/Q31217,Q31217,ιατρική,Q950896,1902-08-04T00:00:00Z,1992-01-17T00:00:00Z,
http://www.wikidata.org/entity/Q31286,Q31286,"διπλωματία, πολιτική",Λονδίνο,1849-09-19T00:00:00Z,1928-11-05T00:00:00Z,
http://www.wikidata.org/entity/Q57627,Γιάνεζ Γιάνσα,πολιτική δραστηριότητα,Γκροσούπλιε,1958-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q57627,Γιάνεζ Γιάνσα,πολιτική δραστηριότητα,Γκροσούπλιε,1958-09-17T00:00:00Z,,
http://www.wikidata.org/entity/Q58190,Q58190,Ιδιωτικό Διεθνές Δίκαιο,Κλουζ-Ναπόκα,1944-04-05T00:00:00Z,,
http://www.wikidata.org/entity/Q66094,Γιούργκεν Σταρκ,"οικονομικά, χρηματοοικονομικά, τραπεζικός κλάδος",Γκάου-Όμπερχαϊμ,1948-05-31T00:00:00Z,,
http://www.wikidata.org/entity/Q66456,Q66456,"ιατρική, υγειινή, βακτηριολογία",Λειψία,1881-02-26T00:00:00Z,1969-11-25T00:00:00Z,
http://www.wikidata.org/entity/Q66456,Q66456,"ιατρική, υγειινή, βακτηριολογία",Ρέουντνιτς,1881-02-26T00:00:00Z,1969-11-25T00:00:00Z,
http://www.wikidata.org/entity/Q66484,Q66484,γλωσσολογία,Q809704,1857-07-23T00:00:00Z,1944-02-11T00:00:00Z,
http://www.wikidata.org/entity/Q66916,Q66916,κοινωνιολογία,Q242757,1870-08-02T00:00:00Z,1954-06-14T00:00:00Z,
http://www.wikidata.org/entity/Q67067,Q67067,ανόργανη χημεία,Βερολίνο,1813-04-01T00:00:00Z,1899-12-28T00:00:00Z,
http://www.wikidata.org/entity/Q67590,Q67590,"ψυχιατρική, νευρολογία",Μπολεσουάβιετς,1839-10-28T00:00:00Z,1907-06-23T00:00:00Z,
http://www.wikidata.org/entity/Q67672,Q67672,οικονομικά,Έσσεν,1901-06-28T00:00:00Z,1978-03-16T00:00:00Z,
http://www.wikidata.org/entity/Q68878,Q68878,"οικονομικά, τραπεζικός κλάδος",Έσσεν,1930-01-30T00:00:00Z,1989-11-30T00:00:00Z,
http://www.wikidata.org/entity/Q78438,Φρειδερίκος Κάρολος του Σβάρτσμπουργκ-Ρούντολστατ,"πολιτική, Διακυβέρνηση",Ρούντολστατ,1736-06-07T00:00:00Z,1793-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q78438,Φρειδερίκος Κάρολος του Σβάρτσμπουργκ-Ρούντολστατ,"πολιτική, Διακυβέρνηση",Ρούντολστατ,1736-06-07T00:00:00Z,1793-04-13T00:00:00Z,
